time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
5.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,16,182,cached_adaptive_split
5.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,252,cached_adaptive_split
5.6,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",19000,14000,4,207,cached_adaptive_split
5.6,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",19000,13000,4,163,cached_adaptive_split
5.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,-12,258,cached_adaptive_split
5.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,197,adaptive_split_to_bypass_target
5.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,219,adaptive_split_to_bypass_target
5.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,176,adaptive_split_to_bypass_target
5.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,246,adaptive_split_to_bypass_target
5.8,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",18000,14000,10,201,adaptive_split_to_bypass_target
5.8,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",18000,14000,10,158,adaptive_split_to_bypass_target
5.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,-12,252,adaptive_split_to_bypass_target
6.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,191,cached_adaptive_split
6.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,213,cached_adaptive_split
6.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,170,cached_adaptive_split
6.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,240,cached_adaptive_split
6.0,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",17000,15000,13,195,cached_adaptive_split
6.0,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",18000,15000,15,152,cached_adaptive_split
6.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,246,cached_adaptive_split
6.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,184,cached_adaptive_split
6.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,207,cached_adaptive_split
6.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,164,cached_adaptive_split
6.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,234,cached_adaptive_split
6.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,15,190,cached_adaptive_split
6.2,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",17000,15000,18,146,cached_adaptive_split
6.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,240,cached_adaptive_split
6.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,178,cached_adaptive_split
6.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,201,cached_adaptive_split
6.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,157,cached_adaptive_split
6.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,228,cached_adaptive_split
6.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,16,184,cached_adaptive_split
6.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,20,141,cached_adaptive_split
6.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,233,cached_adaptive_split
6.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,21,172,adaptive_split_to_bypass_target
6.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,195,adaptive_split_to_bypass_target
6.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,151,adaptive_split_to_bypass_target
6.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,221,adaptive_split_to_bypass_target
6.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,17,178,adaptive_split_to_bypass_target
6.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,21,135,adaptive_split_to_bypass_target
6.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,227,adaptive_split_to_bypass_target
6.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,22,166,cached_adaptive_split
6.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,188,cached_adaptive_split
6.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,145,cached_adaptive_split
6.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,14,217,cached_adaptive_split; completion_unstuck
