time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
10.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-13,190,cached_path_to_final_target; completion_unstuck
10.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,144,cached_path_to_final_target
10.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,12,190,cached_path_to_final_target; completion_unstuck
10.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,144,cached_path_to_final_target
10.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,184,path_to_final_target
10.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-15,140,path_to_final_target
10.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,184,path_to_final_target
10.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,15,140,path_to_final_target
10.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-13,180,cached_path_to_final_target; completion_unstuck
10.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,134,cached_path_to_final_target
10.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,13,180,cached_path_to_final_target; completion_unstuck
10.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,134,cached_path_to_final_target
11.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,174,cached_path_to_final_target
11.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-16,130,cached_path_to_final_target
11.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,174,cached_path_to_final_target
11.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,16,130,cached_path_to_final_target
11.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-14,170,cached_path_to_final_target; completion_unstuck
11.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,124,cached_path_to_final_target
11.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,14,170,cached_path_to_final_target; completion_unstuck
11.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,124,cached_path_to_final_target
11.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,163,path_to_final_target
11.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-17,120,path_to_final_target
11.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,163,path_to_final_target
11.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,17,120,path_to_final_target
11.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-14,160,cached_path_to_final_target; completion_unstuck
11.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,114,cached_path_to_final_target
11.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,14,159,cached_path_to_final_target; completion_unstuck
11.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,113,cached_path_to_final_target
